,total_wells_within_5_mils,close_functional_wells,close_non_functional_wells,close_functional_needs_repair_wells,close_unknown_wells,close_known_wells
23838,101,94,0,7,0,101
23839,216,123,48,4,41,175
23840,204,30,94,33,47,157
23841,35,9,22,0,4,31
23842,42,18,14,0,10,32
23843,260,191,13,1,55,205
23844,22,14,3,2,3,19
23845,164,65,32,26,41,123
23846,173,82,52,4,35,138
23847,287,154,69,0,64,223
23848,28,14,9,2,3,25
23849,25,3,13,1,8,17
23850,28,9,7,9,3,25
23851,50,15,24,3,8,42
23852,42,36,1,0,5,37
23853,7,4,2,0,1,6
23854,4,1,3,0,0,4
23855,29,4,23,0,2,27
23856,122,42,56,4,20,102
23857,21,8,9,2,2,19
23858,50,15,15,10,10,40
23859,8,1,3,0,4,4
23860,174,136,15,1,22,152
23861,194,39,55,60,40,154
23862,384,202,89,17,76,308
23863,62,23,28,2,9,53
23864,109,58,25,4,22,87
23865,407,229,96,0,82,325
23866,190,136,7,3,44,146
23867,28,13,10,0,5,23
23868,80,61,1,0,18,62
23869,64,29,19,4,12,52
23870,189,83,66,11,29,160
23871,86,25,30,11,20,66
23872,123,50,36,13,24,99
23873,279,185,71,3,20,259
23874,186,126,17,0,43,143
23875,34,1,8,18,7,27
23876,180,101,32,1,46,134
23877,556,403,36,1,116,440
23878,234,164,52,2,16,218
23879,24,10,9,1,4,20
23880,71,29,24,0,18,53
23881,69,31,26,2,10,59
23882,48,11,25,0,12,36
23883,101,49,26,5,21,80
23884,15,0,11,0,4,11
23885,317,87,149,6,75,242
23886,285,215,18,0,52,233
23887,63,31,7,5,20,43
23888,75,33,30,0,12,63
23889,13,5,8,0,0,13
23890,156,46,54,21,35,121
23891,26,13,6,1,6,20
23892,664,384,153,20,107,557
23893,147,37,75,1,34,113
23894,219,92,14,76,37,182
23895,45,22,10,3,10,35
23896,86,46,20,4,16,70
23897,17,13,2,0,2,15
23898,2,2,0,0,0,2
23899,123,45,33,18,27,96
23900,39,19,12,0,8,31
23901,28,7,11,1,9,19
23902,65,41,13,1,10,55
23903,32,21,9,0,2,30
23904,117,80,16,3,18,99
23905,92,39,32,8,13,79
23906,19,8,5,0,6,13
23907,141,76,38,8,19,122
23908,64,48,6,2,8,56
23909,220,149,30,0,41,179
23910,569,329,116,18,106,463
23911,233,73,109,12,39,194
23912,133,37,44,18,34,99
23913,24,2,17,0,5,19
23914,42,24,9,0,9,33
23915,210,55,26,92,37,173
23916,200,47,40,76,37,163
23917,13,4,3,0,6,7
23918,57,36,8,2,11,46
23919,23,7,12,1,3,20
23920,60,22,12,17,9,51
23921,2,0,2,0,0,2
23922,34,15,12,1,6,28
23923,30,1,21,0,8,22
23924,150,38,76,1,35,115
23925,22,7,6,2,7,15
23926,138,34,46,29,29,109
23927,53,36,3,1,13,40
23928,39,4,27,0,8,31
23929,161,108,27,0,26,135
23930,85,60,7,0,18,67
23931,9,1,5,1,2,7
23932,81,23,39,2,17,64
23933,629,366,143,16,104,525
23934,29,2,21,1,5,24
23935,312,143,93,14,62,250
23936,8,5,3,0,0,8
23937,22,14,4,1,3,19
23938,43,16,19,1,7,36
23939,510,269,87,48,106,404
23940,62,9,37,4,12,50
23941,55,32,15,2,6,49
23942,28,10,11,0,7,21
23943,17,6,4,1,6,11
23944,16,7,5,0,4,12
23945,71,33,18,3,17,54
23946,68,43,11,3,11,57
23947,61,21,18,11,11,50
23948,220,149,30,0,41,179
23949,111,49,41,2,19,92
23950,14,7,2,2,3,11
23951,37,15,8,3,11,26
23952,61,17,31,1,12,49
23953,53,36,4,1,12,41
23954,41,4,28,0,9,32
23955,55,32,15,2,6,49
23956,46,31,5,0,10,36
23957,62,25,19,1,17,45
23958,89,36,18,17,18,71
23959,67,46,8,0,13,54
23960,8,5,1,0,2,6
23961,432,198,140,8,86,346
23962,79,35,21,12,11,68
23963,59,11,34,4,10,49
23964,151,51,71,0,29,122
23965,31,7,19,0,5,26
23966,33,7,17,1,8,25
23967,87,61,6,0,20,67
23968,102,54,21,6,21,81
23969,38,0,25,0,13,25
23970,73,40,17,0,16,57
23971,133,72,23,13,25,108
23972,14,7,4,0,3,11
23973,165,124,7,0,34,131
23974,82,34,22,12,14,68
23975,190,72,48,29,41,149
23976,99,22,44,13,20,79
23977,21,13,3,0,5,16
23978,102,66,15,3,18,84
23979,130,68,28,6,28,102
23980,13,6,0,3,4,9
23981,94,34,36,10,14,80
23982,70,45,15,7,3,67
23983,247,188,13,0,46,201
23984,47,11,27,1,8,39
23985,65,40,7,3,15,50
23986,8,1,5,0,2,6
23987,19,6,5,1,7,12
23988,56,31,18,0,7,49
23989,131,42,35,28,26,105
23990,39,18,12,2,7,32
23991,24,5,13,0,6,18
23992,12,4,2,2,4,8
23993,42,14,15,1,12,30
23994,82,26,43,0,13,69
23995,68,30,23,0,15,53
23996,91,38,32,1,20,71
23997,114,107,0,7,0,114
23998,94,63,11,1,19,75
23999,19,5,12,1,1,18
24000,13,2,11,0,0,13
24001,77,30,33,0,14,63
24002,54,24,19,1,10,44
24003,275,126,99,5,45,230
24004,56,24,9,14,9,47
24005,111,65,19,7,20,91
24006,93,47,13,2,31,62
24007,34,0,28,0,6,28
24008,70,48,9,3,10,60
24009,446,320,35,0,91,355
24010,73,24,21,10,18,55
24011,37,17,16,0,4,33
24012,15,7,4,0,4,11
24013,136,44,36,29,27,109
24014,51,34,8,0,9,42
24015,1,0,1,0,0,1
24016,38,21,3,0,14,24
24017,22,14,3,0,5,17
24018,68,29,24,0,15,53
24019,70,34,18,3,15,55
24020,9,1,6,0,2,7
24021,118,56,29,9,24,94
24022,21,4,13,1,3,18
24023,48,29,7,0,12,36
24024,57,32,12,0,13,44
24025,15,4,8,0,3,12
24026,39,8,19,0,12,27
24027,220,59,117,5,39,181
24028,132,87,26,3,16,116
24029,77,19,37,7,14,63
24030,39,23,11,1,4,35
24031,7,4,1,0,2,5
24032,59,35,15,3,6,53
24033,391,222,88,0,81,310
24034,256,189,15,0,52,204
24035,36,2,24,0,10,26
24036,57,10,23,12,12,45
24037,157,51,46,33,27,130
24038,41,17,10,6,8,33
24039,41,25,11,1,4,37
24040,39,23,8,0,8,31
24041,17,4,7,1,5,12
24042,140,66,42,10,22,118
24043,28,9,8,1,10,18
24044,67,23,26,2,16,51
24045,65,48,12,0,5,60
24046,90,37,37,3,13,77
24047,99,52,27,0,20,79
24048,57,39,4,1,13,44
24049,55,38,6,1,10,45
24050,632,375,112,9,136,496
24051,104,87,3,2,12,92
24052,148,100,22,0,26,122
24053,422,195,112,29,86,336
24054,176,75,26,30,45,131
24055,112,71,25,0,16,96
24056,43,15,18,0,10,33
24057,40,20,11,1,8,32
24058,7,2,3,1,1,6
24059,17,6,8,0,3,14
24060,31,17,9,0,5,26
24061,17,7,8,0,2,15
24062,44,5,16,11,12,32
24063,502,354,39,1,108,394
24064,14,8,4,0,2,12
24065,56,30,13,0,13,43
24066,33,13,11,0,9,24
24067,25,9,12,0,4,21
24068,48,29,12,0,7,41
24069,46,18,20,0,8,38
24070,53,21,19,0,13,40
24071,140,77,24,7,32,108
24072,114,27,53,5,29,85
24073,55,24,13,6,12,43
24074,70,18,27,11,14,56
24075,128,88,22,0,18,110
24076,440,211,119,14,96,344
24077,31,9,7,10,5,26
24078,79,27,31,8,13,66
24079,356,161,119,5,71,285
24080,60,34,17,1,8,52
24081,32,1,24,1,6,26
24082,50,10,26,0,14,36
24083,12,0,10,0,2,10
24084,70,29,22,4,15,55
24085,13,7,3,0,3,10
24086,59,46,5,0,8,51
24087,16,6,6,0,4,12
24088,19,15,1,0,3,16
24089,69,40,14,3,12,57
24090,9,0,7,0,2,7
24091,80,31,25,8,16,64
24092,106,64,25,8,9,97
24093,80,58,9,5,8,72
24094,75,20,31,11,13,62
24095,56,33,15,2,6,50
24096,74,41,7,5,21,53
24097,13,6,3,0,4,9
24098,203,5,162,0,36,167
24099,168,50,57,26,35,133
24100,31,17,2,4,8,23
24101,39,20,15,0,4,35
24102,10,5,5,0,0,10
24103,78,32,12,17,17,61
24104,29,18,4,0,7,22
24105,48,32,7,1,8,40
24106,83,23,38,3,19,64
24107,19,0,17,0,2,17
24108,46,18,20,0,8,38
24109,40,8,19,5,8,32
24110,52,21,19,0,12,40
24111,29,15,8,2,4,25
24112,10,2,7,0,1,9
24113,489,271,77,41,100,389
24114,146,84,21,3,38,108
24115,4,2,1,0,1,3
24116,46,18,20,0,8,38
24117,19,11,4,0,4,15
24118,130,41,50,14,25,105
24119,46,18,20,0,8,38
24120,24,10,10,1,3,21
24121,6,1,0,4,1,5
24122,87,67,0,4,16,71
24123,22,0,18,2,2,20
24124,54,22,23,0,9,45
24125,101,53,26,4,18,83
24126,38,12,16,0,10,28
24127,40,22,7,4,7,33
24128,73,30,20,1,22,51
24129,42,21,16,1,4,38
24130,63,30,23,0,10,53
24131,218,147,30,0,41,177
24132,58,40,11,5,2,56
24133,151,113,9,5,24,127
24134,33,24,5,0,4,29
24135,97,40,29,8,20,77
24136,12,4,4,0,4,8
24137,83,36,33,1,13,70
24138,12,3,7,0,2,10
24139,77,17,18,32,10,67
24140,499,233,110,52,104,395
24141,91,53,20,0,18,73
24142,15,3,5,3,4,11
24143,202,13,150,0,39,163
24144,306,150,96,5,55,251
24145,135,91,19,1,24,111
24146,64,26,19,5,14,50
24147,31,1,23,1,6,25
24148,22,9,5,2,6,16
24149,26,16,6,0,4,22
24150,2,1,0,0,1,1
24151,672,388,144,20,120,552
24152,62,20,30,2,10,52
24153,65,17,28,2,18,47
24154,30,3,19,2,6,24
24155,46,26,15,0,5,41
24156,49,32,6,2,9,40
24157,68,40,15,6,7,61
24158,15,3,7,0,5,10
24159,27,24,1,0,2,25
24160,64,22,31,2,9,55
24161,120,44,32,15,29,91
24162,76,5,54,1,16,60
24163,5,1,0,1,3,2
24164,450,236,105,13,96,354
24165,139,61,39,13,26,113
24166,102,57,19,4,22,80
24167,129,28,60,18,23,106
24168,345,186,88,15,56,289
24169,198,99,49,0,50,148
24170,107,21,62,1,23,84
24171,265,16,196,2,51,214
24172,40,22,14,1,3,37
24173,32,21,9,0,2,30
24174,132,100,4,2,26,106
24175,641,370,149,17,105,536
24176,59,31,20,0,8,51
24177,197,100,33,28,36,161
24178,473,219,159,13,82,391
24179,54,22,13,9,10,44
24180,129,77,27,0,25,104
24181,33,19,6,0,8,25
24182,102,65,22,0,15,87
24183,65,27,22,3,13,52
24184,115,74,10,13,18,97
24185,71,27,6,23,15,56
24186,50,30,12,0,8,42
24187,465,129,197,38,101,364
24188,264,181,61,2,20,244
24189,50,5,31,0,14,36
24190,69,7,7,35,20,49
24191,49,36,8,1,4,45
24192,288,131,80,25,52,236
24193,22,8,9,2,3,19
24194,139,38,44,21,36,103
24195,23,13,0,5,5,18
24196,21,11,2,5,3,18
24197,174,85,54,7,28,146
24198,369,187,98,19,65,304
24199,74,26,29,3,16,58
24200,23,14,6,1,2,21
24201,46,18,20,0,8,38
24202,158,26,102,1,29,129
24203,39,25,8,0,6,33
24204,204,33,90,32,49,155
24205,34,14,12,1,7,27
24206,36,2,28,0,6,30
24207,412,190,120,12,90,322
24208,51,24,10,5,12,39
24209,107,56,22,7,22,85
24210,419,196,121,14,88,331
24211,138,104,12,0,22,116
24212,65,20,23,8,14,51
24213,46,13,18,4,11,35
24214,21,1,4,12,4,17
24215,34,3,22,0,9,25
24216,131,35,67,1,28,103
24217,53,22,13,6,12,41
24218,25,12,9,0,4,21
24219,65,33,12,3,17,48
24220,19,6,11,0,2,17
24221,41,27,4,5,5,36
24222,625,369,134,15,107,518
24223,27,14,10,2,1,26
24224,63,42,2,2,17,46
24225,51,5,33,1,12,39
24226,46,19,10,8,9,37
24227,180,127,15,1,37,143
24228,651,374,152,17,108,543
24229,272,141,88,0,43,229
24230,43,28,7,1,7,36
24231,23,9,8,0,6,17
24232,163,63,56,19,25,138
24233,410,233,100,0,77,333
24234,139,55,46,14,24,115
24235,78,44,18,2,14,64
24236,104,30,56,0,18,86
24237,65,32,20,1,12,53
24238,27,1,20,0,6,21
24239,155,47,49,23,36,119
24240,68,46,10,1,11,57
24241,238,109,83,0,46,192
24242,69,14,22,21,12,57
24243,222,149,32,0,41,181
24244,48,32,8,0,8,40
24245,77,37,21,0,19,58
24246,170,81,52,3,34,136
24247,350,183,93,15,59,291
24248,33,8,17,0,8,25
24249,161,106,24,1,30,131
24250,140,65,46,5,24,116
24251,18,1,13,0,4,14
24252,232,126,53,14,39,193
24253,9,7,0,1,1,8
24254,140,68,45,0,27,113
24255,8,1,5,0,2,6
24256,95,39,38,1,17,78
24257,211,114,47,0,50,161
24258,41,25,8,0,8,33
24259,37,23,5,1,8,29
24260,56,37,12,0,7,49
24261,13,7,1,3,2,11
24262,10,3,4,0,3,7
24263,65,35,17,1,12,53
24264,19,11,5,0,3,16
24265,53,15,26,7,5,48
24266,72,5,50,1,16,56
24267,98,42,33,5,18,80
24268,15,3,10,0,2,13
24269,103,24,34,17,28,75
24270,37,14,13,3,7,30
24271,45,32,5,1,7,38
24272,44,22,14,0,8,36
24273,272,100,112,15,45,227
24274,109,69,19,2,19,90
24275,109,90,3,3,13,96
24276,79,60,5,4,10,69
24277,162,93,21,19,29,133
24278,411,109,164,47,91,320
24279,79,38,25,0,16,63
24280,22,8,12,0,2,20
24281,58,34,16,0,8,50
24282,541,397,32,1,111,430
24283,74,23,24,6,21,53
24284,82,22,48,0,12,70
24285,27,12,12,0,3,24
24286,13,4,5,0,4,9
24287,41,2,34,0,5,36
24288,1075,394,432,46,203,872
24289,189,59,61,24,45,144
24290,103,65,11,2,25,78
24291,672,391,141,21,119,553
24292,635,352,159,22,102,533
24293,19,1,15,0,3,16
24294,124,95,2,1,26,98
24295,139,59,40,14,26,113
24296,88,52,20,0,16,72
24297,35,15,12,0,8,27
24298,39,2,19,12,6,33
24299,415,111,168,46,90,325
24300,74,29,25,4,16,58
24301,35,6,23,3,3,32
24302,104,50,36,1,17,87
24303,28,2,21,1,4,24
24304,240,72,114,2,52,188
24305,9,6,0,0,3,6
24306,43,27,8,0,8,35
24307,77,20,26,9,22,55
24308,240,91,54,37,58,182
24309,33,14,12,0,7,26
24310,25,17,0,0,8,17
24311,38,3,28,2,5,33
24312,5,0,4,0,1,4
24313,173,46,92,4,31,142
24314,337,180,87,15,55,282
24315,49,28,13,0,8,41
24316,92,54,19,0,19,73
24317,84,21,43,11,9,75
24318,68,35,23,0,10,58
24319,126,71,31,0,24,102
24320,222,131,18,26,47,175
24321,52,7,34,0,11,41
24322,12,0,11,0,1,11
24323,100,21,64,0,15,85
24324,153,65,48,9,31,122
24325,63,27,9,13,14,49
24326,59,22,30,0,7,52
24327,9,6,2,0,1,8
24328,24,13,8,0,3,21
24329,63,14,17,17,15,48
24330,43,10,21,0,12,31
24331,18,0,6,9,3,15
24332,32,21,9,0,2,30
24333,16,13,2,0,1,15
24334,391,175,96,37,83,308
24335,15,6,3,4,2,13
24336,30,4,16,4,6,24
24337,82,66,2,0,14,68
24338,37,3,26,0,8,29
24339,51,27,8,5,11,40
24340,15,5,8,0,2,13
24341,152,44,61,20,27,125
24342,88,42,27,4,15,73
24343,12,4,3,1,4,8
24344,87,51,19,4,13,74
24345,9,1,6,0,2,7
24346,127,64,22,14,27,100
24347,91,43,27,5,16,75
24348,46,18,20,0,8,38
24349,48,20,16,2,10,38
24350,60,21,25,7,7,53
24351,55,39,10,5,1,54
24352,164,37,16,84,27,137
24353,563,387,51,1,124,439
24354,73,45,10,2,16,57
24355,63,33,19,3,8,55
24356,475,238,119,18,100,375
24357,32,21,9,0,2,30
24358,420,197,137,11,75,345
24359,27,9,7,2,9,18
24360,122,103,2,0,17,105
24361,32,2,15,2,13,19
24362,220,117,34,26,43,177
24363,119,71,25,0,23,96
24364,46,13,21,0,12,34
24365,59,6,49,0,4,55
24366,222,75,82,15,50,172
24367,24,5,17,0,2,22
24368,45,24,16,0,5,40
24369,23,8,2,7,6,17
24370,48,9,25,2,12,36
24371,53,37,4,1,11,42
24372,71,36,13,7,15,56
24373,141,95,3,10,33,108
24374,205,87,43,26,49,156
24375,155,69,26,23,37,118
24376,40,28,2,0,10,30
24377,43,25,5,3,10,33
24378,29,19,6,0,4,25
24379,63,22,14,8,19,44
24380,38,21,3,0,14,24
24381,81,41,16,7,17,64
24382,43,4,30,0,9,34
24383,46,24,3,11,8,38
24384,111,53,42,3,13,98
24385,95,61,11,2,21,74
24386,43,25,10,0,8,35
24387,190,13,138,0,39,151
24388,97,48,30,1,18,79
24389,133,94,6,3,30,103
24390,95,64,6,0,25,70
24391,32,16,10,0,6,26
24392,80,36,22,12,10,70
24393,61,15,33,4,9,52
24394,27,12,9,2,4,23
24395,425,194,138,8,85,340
24396,48,22,15,2,9,39
24397,67,10,49,0,8,59
24398,3,0,3,0,0,3
24399,33,8,11,6,8,25
24400,139,45,71,0,23,116
24401,17,4,9,0,4,13
24402,92,75,3,0,14,78
24403,46,13,16,11,6,40
24404,25,9,7,0,9,16
24405,16,2,9,1,4,12
24406,40,6,5,19,10,30
24407,159,96,40,13,10,149
24408,32,21,9,0,2,30
24409,29,13,7,1,8,21
24410,57,19,30,1,7,50
24411,68,49,2,0,17,51
24412,24,9,9,0,6,18
24413,63,47,6,0,10,53
24414,102,10,58,15,19,83
24415,175,126,16,3,30,145
24416,82,54,11,0,17,65
24417,15,11,0,1,3,12
24418,10,1,9,0,0,10
24419,46,25,11,2,8,38
24420,146,61,31,19,35,111
24421,74,39,23,0,12,62
24422,94,31,37,6,20,74
24423,105,29,57,0,19,86
24424,32,13,10,0,9,23
24425,52,23,21,0,8,44
24426,40,19,9,3,9,31
24427,67,26,28,1,12,55
24428,30,0,24,0,6,24
24429,33,3,6,16,8,25
24430,269,202,14,0,53,216
24431,48,16,20,1,11,37
24432,231,152,35,1,43,188
24433,98,52,12,18,16,82
24434,137,77,23,3,34,103
24435,32,7,19,1,5,27
24436,45,7,25,6,7,38
24437,81,55,15,1,10,71
24438,49,16,22,1,10,39
24439,279,16,209,0,54,225
24440,66,2,43,15,6,60
24441,99,49,27,5,18,81
24442,53,34,5,0,14,39
24443,120,74,23,0,23,97
24444,515,356,48,1,110,405
24445,83,37,37,1,8,75
24446,39,25,6,4,4,35
24447,289,82,144,4,59,230
24448,79,38,17,0,24,55
24449,33,7,13,2,11,22
24450,60,10,30,4,16,44
24451,136,47,55,0,34,102
24452,27,7,6,7,7,20
24453,655,377,152,19,107,548
24454,200,57,105,5,33,167
24455,72,38,18,3,13,59
24456,342,152,114,9,67,275
24457,87,39,33,1,14,73
24458,134,75,22,4,33,101
24459,95,45,35,0,15,80
24460,58,26,8,11,13,45
24461,34,7,21,1,5,29
24462,95,42,24,12,17,78
24463,180,78,30,28,44,136
24464,91,72,6,1,12,79
24465,63,22,29,0,12,51
24466,6,4,0,0,2,4
24467,51,27,13,4,7,44
24468,49,34,5,0,10,39
24469,46,18,20,0,8,38
24470,50,14,23,2,11,39
24471,132,70,42,9,11,121
24472,40,8,22,3,7,33
24473,46,32,8,0,6,40
24474,89,29,43,2,15,74
24475,16,10,3,0,3,13
24476,143,95,22,1,25,118
24477,129,50,44,15,20,109
24478,39,23,6,2,8,31
24479,143,65,41,0,37,106
24480,148,83,36,0,29,119
24481,32,21,9,0,2,30
24482,160,114,11,0,35,125
24483,32,21,9,0,2,30
24484,36,6,18,1,11,25
24485,26,1,11,7,7,19
24486,233,155,32,0,46,187
24487,28,14,6,3,5,23
24488,64,12,40,0,12,52
24489,200,134,19,2,45,155
24490,28,4,20,1,3,25
24491,49,10,28,1,10,39
24492,21,9,6,0,6,15
24493,46,31,5,3,7,39
24494,1025,386,401,46,192,833
24495,220,149,30,0,41,179
24496,41,0,27,0,14,27
24497,81,11,47,6,17,64
24498,365,158,128,11,68,297
24499,58,19,23,4,12,46
24500,456,164,154,41,97,359
24501,32,21,9,0,2,30
24502,25,15,6,0,4,21
24503,40,12,20,1,7,33
24504,287,31,198,4,54,233
24505,33,23,8,2,0,33
24506,127,65,12,22,28,99
24507,47,29,11,1,6,41
24508,45,31,0,0,14,31
24509,45,24,12,0,9,36
24510,294,25,209,2,58,236
24511,104,30,39,13,22,82
24512,30,14,14,1,1,29
24513,26,13,7,0,6,20
24514,19,15,0,0,4,15
24515,370,214,79,0,77,293
24516,38,20,10,0,8,30
24517,87,50,23,1,13,74
24518,39,21,9,0,9,30
24519,70,27,25,4,14,56
24520,55,38,6,1,10,45
24521,1,0,1,0,0,1
24522,53,22,22,2,7,46
24523,43,5,29,0,9,34
24524,233,163,25,3,42,191
24525,31,10,10,4,7,24
24526,101,51,24,0,26,75
24527,81,45,16,2,18,63
24528,350,148,89,37,76,274
24529,16,1,10,0,5,11
24530,27,10,11,2,4,23
24531,38,9,21,4,4,34
24532,65,27,19,2,17,48
24533,110,58,14,13,25,85
24534,63,12,13,28,10,53
24535,32,21,9,0,2,30
24536,37,21,6,2,8,29
24537,29,8,13,2,6,23
24538,30,22,3,1,4,26
24539,5,4,0,0,1,4
24540,88,61,5,9,13,75
24541,23,11,8,2,2,21
24542,55,12,38,0,5,50
24543,40,1,34,4,1,39
24544,55,33,10,0,12,43
24545,29,6,20,0,3,26
24546,143,86,30,0,27,116
24547,74,28,23,4,19,55
24548,57,29,13,5,10,47
24549,500,242,104,56,98,402
24550,36,1,27,1,7,29
24551,3,3,0,0,0,3
24552,68,47,5,0,16,52
24553,84,27,29,11,17,67
24554,127,74,22,3,28,99
24555,273,125,98,6,44,229
24556,426,239,100,0,87,339
24557,69,33,17,8,11,58
24558,83,63,5,4,11,72
24559,118,55,34,6,23,95
24560,20,0,15,2,3,17
24561,11,3,7,1,0,11
24562,5,1,3,0,1,4
24563,44,35,2,0,7,37
24564,8,1,1,0,6,2
24565,241,56,24,121,40,201
24566,42,29,4,1,8,34
24567,32,9,15,3,5,27
24568,42,0,31,0,11,31
24569,222,75,82,15,50,172
24570,101,37,38,6,20,81
24571,47,26,13,0,8,39
24572,206,125,41,3,37,169
24573,60,14,40,0,6,54
24574,139,105,9,2,23,116
24575,25,7,11,0,7,18
24576,39,35,0,0,4,35
24577,14,3,10,0,1,13
24578,60,14,40,0,6,54
24579,73,43,13,0,17,56
24580,49,33,5,2,9,40
24581,37,22,3,0,12,25
24582,195,98,34,28,35,160
24583,55,29,8,3,15,40
24584,195,76,34,34,51,144
24585,191,106,28,22,35,156
24586,111,73,16,1,21,90
24587,554,326,103,10,115,439
24588,30,8,13,4,5,25
24589,111,80,9,4,18,93
24590,49,30,7,8,4,45
24591,59,43,4,0,12,47
24592,59,42,10,5,2,57
24593,121,46,44,13,18,103
24594,10,5,0,0,5,5
24595,22,3,9,4,6,16
24596,32,9,15,0,8,24
24597,32,21,9,0,2,30
24598,51,29,16,0,6,45
24599,502,268,85,48,101,401
24600,58,35,6,7,10,48
24601,85,56,14,0,15,70
24602,39,21,16,0,2,37
24603,48,28,9,2,9,39
24604,170,60,75,0,35,135
24605,81,29,38,1,13,68
24606,131,63,17,19,32,99
24607,12,2,8,1,1,11
24608,27,2,19,2,4,23
24609,98,29,48,1,20,78
24610,90,70,0,4,16,74
24611,211,152,11,7,41,170
24612,44,18,19,0,7,37
24613,36,11,16,1,8,28
24614,46,18,20,0,8,38
24615,262,193,16,0,53,209
24616,223,90,41,37,55,168
24617,237,133,57,0,47,190
24618,55,39,5,2,9,46
24619,55,25,17,1,12,43
24620,71,47,7,0,17,54
24621,194,135,45,2,12,182
24622,74,29,9,17,19,55
24623,119,58,22,16,23,96
24624,27,17,3,0,7,20
24625,123,55,46,1,21,102
24626,118,49,36,14,19,99
24627,64,37,13,0,14,50
24628,161,115,11,0,35,126
24629,10,1,7,0,2,8
24630,187,12,140,0,35,152
24631,375,117,153,24,81,294
24632,31,22,3,0,6,25
24633,32,7,17,1,7,25
24634,24,13,4,0,7,17
24635,51,22,15,5,9,42
24636,9,2,7,0,0,9
24637,57,7,35,5,10,47
24638,127,107,2,0,18,109
24639,177,136,3,1,37,140
24640,94,37,22,17,18,76
24641,65,30,19,1,15,50
24642,37,3,25,0,9,28
24643,55,15,25,0,15,40
24644,138,81,31,0,26,112
24645,12,6,4,2,0,12
24646,44,23,5,7,9,35
24647,285,149,94,0,42,243
24648,81,31,33,2,15,66
24649,64,49,11,0,4,60
24650,29,2,19,2,6,23
24651,46,18,20,0,8,38
24652,394,204,114,3,73,321
24653,97,27,51,0,19,78
24654,121,67,30,2,22,99
24655,74,27,19,18,10,64
24656,53,20,21,1,11,42
24657,385,198,90,21,76,309
24658,59,19,25,1,14,45
24659,19,11,5,0,3,16
24660,94,46,5,28,15,79
24661,68,32,27,0,9,59
24662,46,26,13,0,7,39
24663,34,8,16,0,10,24
24664,59,46,2,0,11,48
24665,272,66,72,77,57,215
24666,32,21,9,0,2,30
24667,33,9,12,4,8,25
24668,64,22,27,1,14,50
24669,61,20,29,2,10,51
24670,41,12,21,1,7,34
24671,24,6,13,1,4,20
24672,21,8,9,0,4,17
24673,72,35,17,8,12,60
24674,107,70,8,5,24,83
24675,108,23,50,14,21,87
24676,89,39,28,3,19,70
24677,36,17,10,0,9,27
24678,60,26,16,3,15,45
24679,1309,528,184,337,260,1049
24680,323,145,104,6,68,255
24681,156,121,7,0,28,128
24682,74,37,22,0,15,59
24683,137,77,23,3,34,103
24684,115,77,23,3,12,103
24685,96,53,18,0,25,71
24686,66,27,15,10,14,52
24687,22,3,13,0,6,16
24688,82,41,15,10,16,66
24689,12,6,3,3,0,12
24690,39,5,26,0,8,31
24691,37,11,16,0,10,27
24692,26,5,16,0,5,21
24693,44,27,5,6,6,38
24694,99,41,19,13,26,73
24695,7,0,4,0,3,4
24696,60,30,3,14,13,47
24697,31,15,12,3,1,30
24698,18,12,1,1,4,14
24699,73,28,7,22,16,57
24700,14,4,4,0,6,8
24701,132,103,10,0,19,113
24702,6,2,1,0,3,3
24703,25,14,2,5,4,21
24704,54,35,12,0,7,47
24705,68,53,1,0,14,54
24706,6,3,3,0,0,6
24707,3,1,0,1,1,2
24708,58,13,28,8,9,49
24709,59,40,7,0,12,47
24710,49,33,2,1,13,36
24711,109,56,29,5,19,90
24712,56,15,28,0,13,43
24713,1297,525,179,336,257,1040
24714,46,18,20,0,8,38
24715,101,26,51,3,21,80
24716,18,7,5,2,4,14
24717,38,23,7,0,8,30
24718,32,21,9,0,2,30
24719,87,34,31,4,18,69
24720,32,21,9,0,2,30
24721,85,35,30,5,15,70
24722,118,93,5,0,20,98
24723,47,20,19,0,8,39
24724,32,21,9,0,2,30
24725,32,15,9,3,5,27
24726,37,11,19,0,7,30
24727,201,98,59,1,43,158
24728,23,9,7,1,6,17
24729,30,0,6,19,5,25
24730,527,230,131,49,117,410
24731,64,21,31,2,10,54
24732,27,11,9,0,7,20
24733,54,33,3,9,9,45
24734,43,19,8,0,16,27
24735,58,26,23,2,7,51
24736,82,30,35,2,15,67
24737,28,13,6,0,9,19
24738,35,30,0,0,5,30
24739,23,13,2,3,5,18
24740,4,0,4,0,0,4
24741,68,23,35,1,9,59
24742,220,89,39,38,54,166
24743,51,31,6,3,11,40
24744,81,32,8,18,23,58
24745,592,413,51,1,127,465
24746,142,61,32,17,32,110
24747,30,2,21,1,6,24
24748,261,134,88,0,39,222
24749,43,21,11,0,11,32
24750,111,39,42,11,19,92
24751,30,12,15,0,3,27
24752,5,0,5,0,0,5
24753,25,16,5,0,4,21
24754,67,14,31,9,13,54
24755,32,21,9,0,2,30
24756,29,7,15,0,7,22
24757,121,44,40,15,22,99
24758,22,2,16,0,4,18
24759,54,8,33,2,11,43
24760,45,19,14,3,9,36
24761,129,66,12,23,28,101
24762,120,55,38,1,26,94
24763,31,13,7,5,6,25
24764,29,0,22,3,4,25
24765,81,41,15,10,15,66
