,total_wells_within_5_mils,close_functional_wells,close_non_functional_wells,close_functional_needs_repair_wells,close_unknown_wells,close_known_wells
53158,65,53,2,0,10,55
53159,120,58,23,17,22,98
53160,134,101,5,0,28,106
53161,324,223,35,1,65,259
53162,31,2,21,0,8,23
53163,48,12,23,0,13,35
53164,100,61,14,7,18,82
53165,335,138,120,6,71,264
53166,438,142,178,18,100,338
53167,42,23,5,7,7,35
53168,341,145,120,6,70,271
53169,54,18,25,0,11,43
53170,5,4,1,0,0,5
53171,78,38,25,0,15,63
53172,46,18,20,0,8,38
53173,7,1,4,0,2,5
53174,101,67,1,12,21,80
53175,97,61,19,2,15,82
53176,152,83,50,1,18,134
53177,67,46,6,0,15,52
53178,5,4,0,0,1,4
53179,84,22,37,11,14,70
53180,41,25,6,0,10,31
53181,73,28,34,0,11,62
53182,10,3,3,0,4,6
53183,31,12,15,0,4,27
53184,369,182,116,2,69,300
53185,32,21,9,0,2,30
53186,32,13,11,0,8,24
53187,362,195,100,3,64,298
53188,668,390,143,17,118,550
53189,108,36,42,6,24,84
53190,68,25,22,8,13,55
53191,79,23,41,2,13,66
53192,30,10,10,4,6,24
53193,11,5,2,0,4,7
53194,399,183,128,10,78,321
53195,36,6,16,5,9,27
53196,313,162,83,15,53,260
53197,12,5,5,0,2,10
53198,142,42,66,4,30,112
53199,21,15,2,1,3,18
53200,102,32,32,11,27,75
53201,116,85,13,0,18,98
53202,81,59,5,0,17,64
53203,202,88,56,20,38,164
53204,35,25,5,5,0,35
53205,38,15,18,0,5,33
53206,23,9,12,0,2,21
53207,30,11,14,0,5,25
53208,33,11,13,2,7,26
53209,69,48,4,6,11,58
53210,42,33,2,0,7,35
53211,50,22,14,4,10,40
53212,44,37,0,0,7,37
53213,58,22,20,2,14,44
53214,35,9,16,1,9,26
53215,170,84,51,3,32,138
53216,24,3,15,1,5,19
53217,158,122,14,1,21,137
53218,23,3,11,0,9,14
53219,51,17,22,5,7,44
53220,64,43,12,0,9,55
53221,8,2,4,2,0,8
53222,24,4,17,0,3,21
53223,36,18,7,3,8,28
53224,83,56,12,0,15,68
53225,37,14,10,0,13,24
53226,94,43,33,0,18,76
53227,52,20,10,16,6,46
53228,139,57,55,1,26,113
53229,128,57,44,3,24,104
53230,79,27,26,14,12,67
53231,240,109,92,5,34,206
53232,35,25,5,5,0,35
53233,67,49,4,0,14,53
53234,122,92,4,2,24,98
53235,94,69,6,0,19,75
53236,21,9,7,5,0,21
53237,55,33,10,0,12,43
53238,7,3,4,0,0,7
53239,32,21,9,0,2,30
53240,98,27,22,28,21,77
53241,250,184,13,1,52,198
53242,4,1,2,0,1,3
53243,79,39,28,0,12,67
53244,510,264,90,51,105,405
53245,266,103,101,15,47,219
53246,201,92,61,12,36,165
53247,32,21,9,0,2,30
53248,639,377,141,18,103,536
53249,371,212,85,15,59,312
53250,56,16,17,10,13,43
53251,36,0,27,0,9,27
53252,424,206,109,20,89,335
53253,120,98,3,3,16,104
53254,537,311,100,10,116,421
53255,364,164,121,6,73,291
53256,66,24,23,10,9,57
53257,152,4,122,0,26,126
53258,11,2,5,0,4,7
53259,39,4,29,0,6,33
53260,153,111,6,2,34,119
53261,46,26,10,0,10,36
53262,523,372,43,1,107,416
53263,87,40,28,4,15,72
53264,16,10,5,1,0,16
53265,137,71,21,18,27,110
53266,12,9,1,0,2,10
53267,137,104,7,2,24,113
53268,11,7,1,0,3,8
53269,54,18,23,7,6,48
53270,314,239,18,0,57,257
53271,6,4,0,0,2,4
53272,27,16,6,0,5,22
53273,35,17,9,1,8,27
53274,221,95,13,76,37,184
53275,396,296,20,0,80,316
53276,48,31,10,0,7,41
53277,80,40,14,5,21,59
53278,133,79,27,0,27,106
53279,294,127,103,6,58,236
53280,84,32,36,2,14,70
53281,103,74,10,10,9,94
53282,87,45,27,0,15,72
53283,110,33,63,0,14,96
53284,27,2,22,0,3,24
53285,87,32,28,16,11,76
53286,49,27,12,1,9,40
53287,62,37,10,5,10,52
53288,185,86,46,15,38,147
53289,224,146,59,4,15,209
53290,120,43,32,21,24,96
53291,73,24,35,6,8,65
53292,18,8,7,0,3,15
53293,46,18,20,0,8,38
53294,75,36,26,1,12,63
53295,118,58,18,18,24,94
53296,17,8,2,1,6,11
53297,40,9,23,0,8,32
53298,28,7,10,5,6,22
53299,23,2,19,0,2,21
53300,32,12,16,0,4,28
53301,42,5,26,0,11,31
53302,274,127,86,4,57,217
53303,86,42,29,0,15,71
53304,47,24,12,3,8,39
53305,70,21,27,6,16,54
53306,23,8,10,1,4,19
53307,25,6,9,6,4,21
53308,21,6,7,0,8,13
53309,59,36,14,7,2,57
53310,28,11,10,0,7,21
53311,210,139,23,0,48,162
53312,472,118,204,44,106,366
53313,15,3,10,0,2,13
53314,365,122,153,11,79,286
53315,8,2,5,0,1,7
53316,122,59,30,8,25,97
53317,88,30,33,4,21,67
53318,6,1,4,0,1,5
53319,39,16,12,3,8,31
53320,48,36,0,0,12,36
53321,22,5,8,2,7,15
53322,68,2,43,17,6,62
53323,37,11,19,0,7,30
53324,91,43,26,3,19,72
53325,52,25,16,0,11,41
53326,23,4,10,2,7,16
53327,73,26,34,3,10,63
53328,44,16,16,1,11,33
53329,100,37,46,3,14,86
53330,51,23,14,4,10,41
53331,346,193,84,0,69,277
53332,128,76,27,0,25,103
53333,111,66,21,7,17,94
53334,320,192,60,0,68,252
53335,362,210,76,11,65,297
53336,10,7,0,0,3,7
53337,338,139,124,6,69,269
53338,28,19,5,1,3,25
53339,143,85,29,5,24,119
53340,15,3,10,0,2,13
53341,50,26,7,8,9,41
53342,101,53,20,1,27,74
53343,198,40,55,63,40,158
53344,647,375,135,18,119,528
53345,39,16,18,0,5,34
53346,31,21,7,1,2,29
53347,62,43,8,4,7,55
53348,347,149,124,6,68,279
53349,422,196,121,13,92,330
53350,141,25,89,1,26,115
53351,8,5,2,0,1,7
53352,49,19,21,1,8,41
53353,201,111,29,22,39,162
53354,81,55,9,3,14,67
53355,17,3,10,0,4,13
53356,103,67,1,13,22,81
53357,212,53,108,14,37,175
53358,49,24,13,0,12,37
53359,53,21,15,9,8,45
53360,101,36,25,21,19,82
53361,36,16,10,0,10,26
53362,65,29,24,1,11,54
53363,103,58,8,18,19,84
53364,22,13,2,0,7,15
53365,204,112,29,22,41,163
53366,4,2,2,0,0,4
53367,79,23,41,2,13,66
53368,34,16,8,4,6,28
53369,283,30,197,2,54,229
53370,158,113,19,0,26,132
53371,49,32,6,2,9,40
53372,268,31,184,2,51,217
53373,48,13,21,1,13,35
53374,73,44,15,0,14,59
53375,25,17,1,0,7,18
53376,54,27,9,8,10,44
53377,64,33,18,0,13,51
53378,118,58,22,16,22,96
53379,48,18,24,0,6,42
53380,47,28,8,0,11,36
53381,36,27,3,5,1,35
53382,56,23,21,0,12,44
53383,68,41,14,3,10,58
53384,13,2,8,0,3,10
53385,8,6,0,0,2,6
53386,53,35,12,0,6,47
53387,143,88,21,4,30,113
53388,159,123,13,1,22,137
53389,56,24,19,1,12,44
53390,406,233,92,0,81,325
53391,158,80,38,0,40,118
53392,61,37,13,1,10,51
53393,83,57,5,7,14,69
53394,268,112,94,17,45,223
53395,21,9,7,0,5,16
53396,67,46,8,0,13,54
53397,9,4,2,1,2,7
53398,90,41,33,0,16,74
53399,16,10,4,0,2,14
53400,454,242,113,20,79,375
53401,59,47,2,0,10,49
53402,90,30,21,19,20,70
53403,385,287,21,2,75,310
53404,46,18,20,0,8,38
53405,53,15,27,0,11,42
53406,87,59,10,0,18,69
53407,8,1,5,0,2,6
53408,46,18,20,0,8,38
53409,167,116,14,0,37,130
53410,63,35,19,1,8,55
53411,24,7,15,0,2,22
53412,33,25,3,1,4,29
53413,67,19,18,16,14,53
53414,68,15,37,1,15,53
53415,57,25,10,14,8,49
53416,53,7,35,0,11,42
53417,47,17,4,18,8,39
53418,61,26,22,3,10,51
53419,202,111,30,21,40,162
53420,23,8,3,2,10,13
53421,24,12,8,0,4,20
53422,58,18,15,13,12,46
53423,29,21,2,0,6,23
53424,48,14,12,10,12,36
53425,38,10,15,6,7,31
53426,585,428,39,1,117,468
53427,172,83,53,3,33,139
53428,130,54,33,19,24,106
53429,53,37,6,2,8,45
53430,135,75,28,0,32,103
53431,56,24,21,1,10,46
53432,48,2,37,2,7,41
53433,89,27,44,4,14,75
53434,48,22,19,0,7,41
53435,32,21,9,0,2,30
53436,77,55,11,1,10,67
53437,192,90,65,2,35,157
53438,20,8,8,0,4,16
53439,52,15,33,0,4,48
53440,61,38,14,0,9,52
53441,46,18,20,0,8,38
53442,92,23,50,3,16,76
53443,78,37,28,1,12,66
53444,94,66,10,1,17,77
53445,86,38,32,1,15,71
53446,121,54,50,3,14,107
53447,32,16,11,0,5,27
53448,89,39,32,4,14,75
53449,13,13,0,0,0,13
53450,245,102,15,82,46,199
53451,334,137,122,6,69,265
53452,81,45,18,2,16,65
53453,65,23,32,1,9,56
53454,14,7,4,1,2,12
53455,80,60,5,1,14,66
53456,128,42,48,13,25,103
53457,78,44,18,2,14,64
53458,47,30,5,0,12,35
53459,129,23,57,19,30,99
53460,168,67,36,25,40,128
53461,212,115,62,0,35,177
53462,59,23,11,10,15,44
53463,137,67,51,4,15,122
53464,12,3,8,0,1,11
53465,54,32,12,0,10,44
53466,22,7,13,0,2,20
53467,82,27,41,0,14,68
53468,37,27,1,2,7,30
53469,190,78,46,22,44,146
53470,156,81,44,1,30,126
53471,497,259,117,15,106,391
53472,15,3,5,0,7,8
53473,50,19,14,7,10,40
53474,8,3,2,0,3,5
53475,57,20,25,0,12,45
53476,33,3,6,16,8,25
53477,16,10,4,0,2,14
53478,249,190,13,0,46,203
53479,100,44,28,1,27,73
53480,46,18,20,0,8,38
53481,129,83,17,3,26,103
53482,131,43,34,29,25,106
53483,270,55,143,3,69,201
53484,34,17,12,2,3,31
53485,25,15,7,0,3,22
53486,318,152,107,2,57,261
53487,141,72,16,23,30,111
53488,35,13,11,3,8,27
53489,32,12,3,10,7,25
53490,22,1,16,0,5,17
53491,164,123,3,1,37,127
53492,31,21,6,0,4,27
53493,1,0,1,0,0,1
53494,157,51,77,0,29,128
53495,187,59,91,0,37,150
53496,84,46,21,1,16,68
53497,55,34,12,3,6,49
53498,89,40,34,1,14,75
53499,91,43,26,3,19,72
53500,44,19,8,8,9,35
53501,13,3,7,0,3,10
53502,60,47,1,0,12,48
53503,19,9,6,1,3,16
53504,157,85,21,20,31,126
53505,58,28,21,0,9,49
53506,177,91,46,8,32,145
53507,191,74,44,30,43,148
53508,89,26,32,11,20,69
53509,13,5,2,1,5,8
53510,11,7,1,0,3,8
53511,81,58,4,2,17,64
53512,359,163,122,6,68,291
53513,34,16,13,0,5,29
53514,54,36,5,0,13,41
53515,151,100,22,1,28,123
53516,57,33,7,4,13,44
53517,24,13,4,0,7,17
53518,94,53,22,0,19,75
53519,32,22,2,0,8,24
53520,8,4,3,0,1,7
53521,477,217,162,12,86,391
53522,85,59,5,0,21,64
53523,163,85,36,7,35,128
53524,41,25,7,1,8,33
53525,0,0,0,0,0,0
53526,10,4,1,2,3,7
53527,105,47,8,24,26,79
53528,63,41,10,0,12,51
53529,43,9,25,0,9,34
53530,78,14,36,12,16,62
53531,99,65,17,0,17,82
53532,119,44,52,4,19,100
53533,152,114,8,4,26,126
53534,126,75,20,3,28,98
53535,15,6,6,0,3,12
53536,207,137,52,2,16,191
53537,65,41,9,0,15,50
53538,57,33,7,3,14,43
53539,32,13,13,2,4,28
53540,119,67,31,11,10,109
53541,49,12,27,2,8,41
53542,37,10,17,1,9,28
53543,34,21,7,0,6,28
53544,19,12,4,0,3,16
53545,41,24,8,0,9,32
53546,106,47,19,15,25,81
53547,52,44,1,0,7,45
53548,47,31,2,1,13,34
53549,32,2,25,0,5,27
53550,22,3,14,1,4,18
53551,41,18,9,5,9,32
53552,46,18,20,0,8,38
53553,650,384,134,18,114,536
53554,74,41,14,2,17,57
53555,38,14,16,2,6,32
53556,86,28,35,4,19,67
53557,42,13,13,7,9,33
53558,241,182,13,0,46,195
53559,28,15,8,0,5,23
53560,67,14,42,0,11,56
53561,24,12,5,3,4,20
53562,289,59,155,4,71,218
53563,13,8,2,0,3,10
53564,107,34,40,5,28,79
53565,144,48,70,0,26,118
53566,189,39,52,59,39,150
53567,24,10,6,4,4,20
53568,21,18,2,0,1,20
53569,4,2,1,0,1,3
53570,17,3,10,2,2,15
53571,115,78,14,2,21,94
53572,41,26,10,0,5,36
53573,46,5,29,1,11,35
53574,2,2,0,0,0,2
53575,25,12,9,0,4,21
53576,49,34,4,0,11,38
53577,99,55,24,3,17,82
53578,61,47,1,0,13,48
53579,56,30,12,3,11,45
53580,71,18,27,12,14,57
53581,26,12,8,1,5,21
53582,57,41,9,0,7,50
53583,136,11,78,18,29,107
53584,63,37,16,0,10,53
53585,55,33,12,0,10,45
53586,64,19,32,1,12,52
53587,109,59,24,4,22,87
53588,637,356,156,23,102,535
53589,348,151,123,6,68,280
53590,41,3,34,0,4,37
53591,338,142,119,6,71,267
53592,149,84,17,20,28,121
53593,119,94,3,2,20,99
53594,23,15,1,0,7,16
53595,61,26,19,3,13,48
53596,166,98,38,1,29,137
53597,153,51,40,30,32,121
53598,98,22,53,3,20,78
53599,47,26,13,0,8,39
53600,62,35,13,2,12,50
53601,10,0,8,0,2,8
53602,565,317,115,13,120,445
53603,359,158,125,6,70,289
53604,4,0,4,0,0,4
53605,297,165,47,25,60,237
53606,41,13,17,4,7,34
53607,109,58,25,4,22,87
53608,63,44,2,0,17,46
53609,13,3,7,0,3,10
53610,230,157,31,0,42,188
53611,85,38,31,0,16,69
53612,51,23,17,0,11,40
53613,0,0,0,0,0,0
53614,33,17,9,4,3,30
53615,110,71,22,4,13,97
53616,28,15,7,0,6,22
53617,25,13,5,0,7,18
53618,54,31,11,0,12,42
53619,59,31,17,1,10,49
53620,20,8,6,0,6,14
53621,33,7,18,4,4,29
53622,186,92,36,26,32,154
53623,55,38,6,1,10,45
53624,51,20,19,3,9,42
53625,78,20,17,30,11,67
53626,25,9,10,2,4,21
53627,11,5,4,1,1,10
53628,33,9,15,3,6,27
53629,33,12,10,1,10,23
53630,68,5,44,1,18,50
53631,87,50,21,3,13,74
53632,57,13,31,0,13,44
53633,14,2,5,2,5,9
53634,48,19,12,10,7,41
53635,9,6,0,0,3,6
53636,35,16,10,0,9,26
53637,108,78,5,1,24,84
53638,70,29,27,1,13,57
53639,32,21,9,0,2,30
53640,57,20,25,0,12,45
53641,653,371,155,22,105,548
53642,172,117,11,10,34,138
53643,23,13,6,1,3,20
53644,79,45,16,3,15,64
53645,45,0,32,0,13,32
53646,69,30,29,0,10,59
53647,8,3,1,2,2,6
53648,42,14,17,0,11,31
53649,403,303,20,0,80,323
53650,63,44,4,0,15,48
53651,18,4,9,0,5,13
53652,172,91,48,0,33,139
53653,45,23,3,11,8,37
53654,46,23,12,0,11,35
53655,111,47,14,16,34,77
53656,73,39,18,0,16,57
53657,64,18,25,2,19,45
53658,12,1,7,0,4,8
53659,17,0,10,1,6,11
53660,222,90,41,38,53,169
53661,230,156,32,0,42,188
53662,14,3,7,1,3,11
53663,68,24,30,1,13,55
53664,80,56,5,0,19,61
53665,34,25,7,2,0,34
53666,230,159,16,2,53,177
53667,208,145,16,2,45,163
53668,69,55,2,0,12,57
53669,246,121,64,13,48,198
53670,12,1,6,1,4,8
53671,19,7,8,0,4,15
53672,59,31,16,1,11,48
53673,29,18,8,0,3,26
53674,83,42,17,0,24,59
53675,102,24,55,3,20,82
53676,30,20,4,0,6,24
53677,111,105,0,6,0,111
53678,351,176,86,13,76,275
53679,102,50,26,5,21,81
53680,49,14,23,4,8,41
53681,51,34,7,2,8,43
53682,79,23,40,2,14,65
53683,32,21,9,0,2,30
53684,148,13,102,2,31,117
53685,35,19,11,0,5,30
53686,16,4,8,0,4,12
53687,113,34,40,15,24,89
53688,177,131,15,0,31,146
53689,380,203,102,3,72,308
53690,76,42,15,2,17,59
53691,16,6,5,0,5,11
53692,36,2,25,0,9,27
53693,73,11,42,1,19,54
53694,32,12,9,6,5,27
53695,8,1,7,0,0,8
53696,53,42,1,0,10,43
53697,430,304,40,1,85,345
53698,8,4,0,1,3,5
53699,480,130,204,39,107,373
53700,180,102,31,1,46,134
53701,65,18,29,10,8,57
53702,110,44,15,17,34,76
53703,27,10,12,1,4,23
53704,37,9,22,1,5,32
53705,19,4,8,0,7,12
53706,439,215,118,14,92,347
53707,176,135,16,1,24,152
53708,100,58,21,0,21,79
53709,20,12,4,1,3,17
53710,58,17,28,0,13,45
53711,82,21,27,18,16,66
53712,96,55,23,3,15,81
53713,52,24,14,1,13,39
53714,136,11,76,18,31,105
53715,123,57,43,3,20,103
53716,25,5,11,5,4,21
53717,42,2,27,5,8,34
53718,16,9,4,0,3,13
53719,96,49,29,1,17,79
53720,146,82,15,24,25,121
53721,32,21,9,0,2,30
53722,14,7,6,0,1,13
53723,45,23,15,1,6,39
53724,305,126,122,3,54,251
53725,30,4,23,0,3,27
53726,205,43,56,66,40,165
53727,25,19,2,4,0,25
53728,53,22,17,4,10,43
53729,119,45,36,17,21,98
53730,25,6,13,0,6,19
53731,15,6,6,0,3,12
53732,195,132,25,5,33,162
53733,25,11,8,5,1,24
53734,32,11,17,1,3,29
53735,30,2,22,0,6,24
53736,274,159,24,34,57,217
53737,137,55,46,8,28,109
53738,29,21,2,2,4,25
53739,175,111,25,7,32,143
53740,343,145,121,6,71,272
53741,11,6,4,0,1,10
53742,37,16,18,0,3,34
53743,13,1,8,1,3,10
53744,19,10,4,0,5,14
53745,77,28,36,1,12,65
53746,57,25,21,3,8,49
53747,31,5,19,0,7,24
53748,70,20,21,15,14,56
53749,61,36,9,3,13,48
53750,198,111,27,21,39,159
53751,20,0,15,2,3,17
53752,100,67,11,0,22,78
53753,101,47,30,5,19,82
53754,35,2,25,0,8,27
53755,343,173,94,2,74,269
53756,31,4,24,0,3,28
53757,17,3,12,1,1,16
53758,27,4,10,5,8,19
53759,54,38,5,1,10,44
53760,30,4,12,9,5,25
53761,32,21,9,0,2,30
53762,111,104,0,7,0,111
53763,126,30,70,0,26,100
53764,10,0,6,0,4,6
53765,45,22,15,3,5,40
53766,70,26,30,1,13,57
53767,278,155,61,0,62,216
53768,114,66,29,10,9,105
53769,15,3,8,1,3,12
53770,13,6,2,1,4,9
53771,19,3,14,0,2,17
53772,82,41,4,24,13,69
53773,83,41,20,1,21,62
53774,24,7,7,3,7,17
53775,94,33,34,2,25,69
53776,74,31,24,3,16,58
53777,59,27,23,0,9,50
53778,7,1,6,0,0,7
53779,13,5,6,0,2,11
53780,139,94,21,0,24,115
53781,527,373,42,1,111,416
53782,57,14,31,0,12,45
53783,16,8,4,0,4,12
53784,45,6,29,0,10,35
53785,117,54,23,17,23,94
53786,11,2,5,0,4,7
53787,49,19,12,9,9,40
53788,90,41,28,4,17,73
53789,16,1,7,2,6,10
53790,49,26,9,4,10,39
53791,159,98,19,7,35,124
53792,43,21,13,0,9,34
53793,109,32,40,15,22,87
53794,32,13,8,3,8,24
53795,53,40,8,5,0,53
53796,56,12,23,7,14,42
53797,31,13,14,0,4,27
53798,34,9,9,5,11,23
53799,64,17,30,4,13,51
53800,215,87,36,41,51,164
53801,52,0,41,2,9,43
53802,18,14,0,0,4,14
53803,78,36,23,0,19,59
53804,674,393,144,18,119,555
53805,56,14,20,13,9,47
53806,66,37,18,0,11,55
53807,22,12,7,2,1,21
53808,103,74,11,9,9,94
53809,438,143,179,17,99,339
53810,55,32,7,7,9,46
53811,16,3,7,3,3,13
53812,274,149,65,16,44,230
53813,67,35,23,0,9,58
53814,5,4,1,0,0,5
53815,79,34,31,2,12,67
53816,20,9,5,2,4,16
53817,38,19,6,8,5,33
53818,32,21,9,0,2,30
53819,655,383,142,16,114,541
53820,22,8,9,1,4,18
53821,170,117,38,2,13,157
53822,13,2,8,0,3,10
53823,55,39,5,1,10,45
53824,72,35,18,0,19,53
53825,179,126,14,1,38,141
53826,163,30,102,1,30,133
53827,52,41,1,0,10,42
53828,30,17,7,1,5,25
53829,71,35,22,0,14,57
53830,473,210,132,33,98,375
53831,253,130,74,0,49,204
53832,46,18,20,0,8,38
53833,159,72,51,5,31,128
53834,68,43,11,0,14,54
53835,58,21,12,17,8,50
53836,19,14,3,0,2,17
53837,142,86,28,0,28,114
53838,61,43,7,4,7,54
53839,124,52,37,15,20,104
53840,65,30,9,8,18,47
53841,105,25,58,2,20,85
53842,39,8,14,10,7,32
53843,287,195,67,3,22,265
53844,50,23,17,2,8,42
53845,89,46,12,2,29,60
53846,35,17,9,2,7,28
53847,55,32,13,0,10,45
53848,54,37,4,1,12,42
53849,41,13,18,4,6,35
53850,52,17,17,7,11,41
53851,223,143,60,3,17,206
53852,48,0,42,0,6,42
53853,61,45,5,4,7,54
53854,341,145,120,6,70,271
53855,222,73,84,15,50,172
53856,42,20,10,1,11,31
53857,27,14,10,2,1,26
53858,30,11,13,0,6,24
53859,38,13,20,1,4,34
53860,345,186,89,15,55,290
53861,12,3,8,0,1,11
53862,151,24,98,1,28,123
53863,58,18,19,6,15,43
53864,61,24,15,8,14,47
53865,90,55,15,5,15,75
53866,21,13,1,3,4,17
53867,142,48,53,8,33,109
53868,176,100,37,6,33,143
53869,109,37,42,11,19,90
53870,25,10,9,1,5,20
53871,425,212,109,11,93,332
53872,71,40,19,0,12,59
53873,2,0,1,0,1,1
53874,157,79,25,22,31,126
53875,25,15,5,1,4,21
53876,121,39,45,5,32,89
53877,199,116,42,6,35,164
53878,63,26,8,12,17,46
53879,5,1,4,0,0,5
53880,176,76,63,10,27,149
53881,39,27,5,2,5,34
53882,92,65,5,9,13,79
53883,29,9,15,1,4,25
53884,129,30,71,1,27,102
53885,27,14,6,3,4,23
53886,12,5,4,2,1,11
53887,127,28,41,23,35,92
53888,32,21,9,0,2,30
53889,57,34,9,4,10,47
53890,23,11,6,1,5,18
53891,75,32,19,1,23,52
53892,70,22,36,1,11,59
53893,23,15,2,0,6,17
53894,206,88,61,19,38,168
53895,48,34,4,0,10,38
53896,55,36,9,1,9,46
53897,27,6,16,0,5,22
53898,31,2,21,0,8,23
53899,344,143,127,6,68,276
53900,24,10,6,3,5,19
53901,77,30,23,7,17,60
53902,77,18,38,1,20,57
53903,46,23,9,0,14,32
53904,25,17,2,0,6,19
53905,178,46,56,40,36,142
53906,17,4,13,0,0,17
53907,3,2,1,0,0,3
53908,307,78,129,25,75,232
53909,58,14,22,8,14,44
53910,31,17,8,0,6,25
53911,65,21,29,1,14,51
53912,16,7,6,0,3,13
53913,44,36,2,0,6,38
53914,36,23,2,0,11,25
53915,128,96,8,1,23,105
53916,82,19,42,1,20,62
53917,53,20,5,14,14,39
53918,59,47,2,0,10,49
53919,230,156,32,0,42,188
53920,10,2,7,0,1,9
53921,132,69,40,0,23,109
53922,22,12,0,5,5,17
53923,47,11,19,5,12,35
53924,208,146,42,2,18,190
53925,9,5,0,0,4,5
53926,56,18,25,4,9,47
53927,52,19,6,14,13,39
53928,13,1,8,0,4,9
53929,15,2,5,4,4,11
53930,69,43,13,1,12,57
53931,142,49,33,28,32,110
53932,138,54,44,9,31,107
53933,37,21,6,2,8,29
53934,18,9,6,0,3,15
53935,30,10,12,4,4,26
53936,152,69,43,0,40,112
53937,75,18,33,11,13,62
53938,71,36,23,0,12,59
53939,77,47,7,3,20,57
53940,56,37,12,0,7,49
53941,95,64,7,9,15,80
53942,274,17,203,0,54,220
53943,55,11,38,0,6,49
53944,46,18,20,0,8,38
53945,221,90,41,38,52,169
53946,89,51,15,3,20,69
53947,110,24,36,27,23,87
53948,265,62,51,108,44,221
53949,36,18,12,0,6,30
53950,30,1,21,0,8,22
53951,118,42,35,21,20,98
53952,19,3,13,0,3,16
53953,170,112,27,1,30,140
53954,100,53,21,6,20,80
53955,35,4,21,4,6,29
53956,66,45,9,2,10,56
53957,265,124,77,11,53,212
53958,144,107,8,4,25,119
53959,188,92,73,4,19,169
53960,32,21,9,0,2,30
53961,25,6,9,0,10,15
53962,116,53,37,3,23,93
53963,35,23,5,0,7,28
53964,128,85,18,1,24,104
53965,46,18,20,0,8,38
53966,117,49,42,0,26,91
53967,222,119,67,0,36,186
53968,99,29,52,0,18,81
53969,67,4,52,1,10,57
53970,50,11,30,0,9,41
53971,120,57,23,17,23,97
53972,23,12,8,0,3,20
53973,6,0,4,0,2,4
53974,167,111,25,1,30,137
53975,40,18,16,0,6,34
53976,26,8,10,0,8,18
53977,31,9,12,0,10,21
53978,144,42,62,3,37,107
53979,231,100,15,77,39,192
53980,14,5,6,2,1,13
53981,72,30,35,1,6,66
53982,109,38,42,11,18,91
53983,50,19,14,4,13,37
53984,46,12,15,11,8,38
53985,264,111,93,16,44,220
53986,65,23,25,4,13,52
53987,128,89,14,0,25,103
53988,40,7,15,11,7,33
53989,75,36,17,8,14,61
53990,46,13,24,1,8,38
53991,57,45,1,0,11,46
53992,20,10,2,3,5,15
53993,39,0,27,0,12,27
53994,117,42,35,21,19,98
53995,24,4,14,1,5,19
53996,68,46,7,0,15,53
53997,46,18,20,0,8,38
53998,46,18,20,0,8,38
53999,6,1,2,0,3,3
54000,12,0,11,0,1,11
54001,29,11,14,0,4,25
54002,538,382,41,1,114,424
54003,448,330,20,0,98,350
54004,333,148,111,6,68,265
54005,6,3,2,0,1,5
54006,280,97,125,15,43,237
54007,146,51,32,31,32,114
54008,9,4,3,0,2,7
54009,33,14,10,2,7,26
54010,69,34,24,1,10,59
54011,45,27,8,4,6,39
54012,36,11,21,1,3,33
54013,55,32,15,2,6,49
54014,114,10,59,21,24,90
54015,4,1,2,0,1,3
54016,139,74,34,0,31,108
54017,99,23,53,3,20,79
54018,87,65,5,4,13,74
54019,48,19,16,2,11,37
54020,47,17,13,4,13,34
54021,49,18,25,0,6,43
54022,208,85,12,73,38,170
54023,72,18,29,0,25,47
54024,111,105,0,6,0,111
54025,424,240,84,15,85,339
54026,31,15,5,0,11,20
54027,12,4,5,1,2,10
54028,143,47,73,3,20,123
54029,71,20,31,11,9,62
54030,26,13,8,0,5,21
54031,49,23,11,3,12,37
54032,203,28,94,35,46,157
54033,107,45,38,3,21,86
54034,76,46,14,1,15,61
54035,4,0,1,2,1,3
54036,43,31,2,0,10,33
54037,51,31,8,3,9,42
54038,52,16,22,3,11,41
54039,48,25,14,4,5,43
54040,250,103,18,82,47,203
54041,205,13,153,0,39,166
54042,15,14,0,0,1,14
54043,6,2,1,0,3,3
54044,30,6,17,2,5,25
54045,42,29,8,1,4,38
54046,33,7,17,0,9,24
54047,29,22,2,0,5,24
54048,4,0,4,0,0,4
54049,32,23,1,0,8,24
54050,38,9,17,4,8,30
54051,60,21,31,0,8,52
54052,162,11,92,27,32,130
54053,22,9,10,2,1,21
54054,9,1,4,3,1,8
54055,46,18,20,0,8,38
54056,494,254,89,48,103,391
54057,76,34,23,2,17,59
54058,59,41,9,0,9,50
54059,53,20,18,3,12,41
54060,21,7,5,2,7,14
54061,27,13,8,1,5,22
54062,293,36,201,2,54,239
54063,10,6,1,0,3,7
54064,72,34,12,7,19,53
54065,59,31,15,1,12,47
54066,321,193,58,0,70,251
54067,470,217,147,14,92,378
54068,446,241,95,13,97,349
54069,27,8,13,0,6,21
54070,71,44,20,0,7,64
54071,26,16,2,0,8,18
54072,33,15,13,0,5,28
54073,28,11,9,2,6,22
54074,38,12,7,9,10,28
54075,321,92,155,5,69,252
54076,82,33,35,0,14,68
54077,64,4,44,4,12,52
54078,82,55,9,3,15,67
54079,40,10,17,4,9,31
54080,47,34,4,3,6,41
54081,110,37,33,11,29,81
54082,12,3,6,0,3,9
54083,70,17,26,9,18,52
54084,30,9,6,5,10,20
54085,208,161,14,1,32,176
54086,57,28,3,16,10,47
